tmdb_id,imdb_id,title,original_title,tagline,overview,release_date,runtime_mins,certification,genres,keywords,spoken_languages,origin_country,collection,director,top_cast,production_companies,budget,revenue,vote_average,vote_count,popularity
513268,tt8179024,Body Cam,Body Cam,Protect. Serve. Survive.,"As a police officer investigates the gruesome murder of her colleague, she discovers that a mysterious supernatural force is behind it.",2020-05-19,96,R,Horror|Thriller|Mystery,straightforward,English,US,,Malik Vitthal,Mary J. Blige|Nat Wolff|David Zayas|Anika Noni Rose|David Warshofsky,Paramount Players|ACE Entertainment,0,0,6.222,412,3.1547
14168,tt0050086,3:10 to Yuma,3:10 to Yuma,The lonesome whistle of a train... bringing the gallows closer to a desperado... the showdown nearer to his captor!,"Dan Evans, a small time farmer, is hired to escort Ben Wade, a dangerous outlaw, to Yuma. As Evans and Wade wait for the 3:10 train to Yuma, Wade's gang is racing to free him.",1957-08-07,92,NR,Western|Drama|Thriller,hotel|small town|arizona|hunger|ranch|outlaw|shootout|black and white|train|bandit|stagecoach|based on short story|drought|19th century,English,US,,Delmer Daves,Glenn Ford|Van Heflin|Felicia Farr|Leora Dana|Henry Jones,Columbia Pictures,0,1850000,7.3,406,3.7352
1429,tt0307901,25th Hour,25th Hour,Can you change your whole life in one day?,"On the eve of a seven-year prison sentence, a New York drug dealer spends his final day of freedom confronting his past, his relationships, and the choices that led to his downfall in a city still reeling from 9/11.",2002-12-19,135,R,Crime|Drama,drug dealer|new york city|friendship|dreams|distrust|based on novel or book|bratva (russian mafia)|paranoia|sadness|irish-american|nightclub|american dream|melancholy|girlfriend|surrealism|betrayal|stockbroker|prison sentence|widower|reflection|post 9/11,English,US,,Spike Lee,Edward Norton|Philip Seymour Hoffman|Barry Pepper|Rosario Dawson|Anna Paquin,Touchstone Pictures|40 Acres and a Mule Filmworks|25th Hour Productions|Gamut Films|Industry Entertainment Partners,5000000,23932055,7.321,2534,3.1098
57825,tt0361411,Bride & Prejudice,Bride & Prejudice,Bollywood meets Hollywood… And it's a perfect match,Mrs. Bakshi is eager to find suitors for her four unmarried daughters when a family friend introduces them to handsome American Will Darcy. A Bollywood-style modern adaptation of Jane Austen's classic novel.,2004-02-11,112,PG-13,Drama|Comedy|Romance,musical|modern day adaptation|pride & prejudice|woman director|british asian,English|Hindi|Punjabi|Spanish,GB,,Gurinder Chadha,Aishwarya Rai Bachchan|Martin Henderson|Naveen Andrews|Daniel Gillies|Indira Varma,Bend It Films|Kintop Pictures|UK Film Council|Pathé|MEDIA Programme of the European Union|India Take One|Inside Track,7000000,24700000,6.443,400,2.7253
653664,tt9058654,Dinner in America,Dinner in America,,An on-the-lam punk rocker and a young woman obsessed with a local band go on an unexpected and epic journey together through the decaying suburbs of the American Midwest.,2020-05-27,108,16,Romance|Comedy|Music,,English,US,,Adam Rehmeier,Kyle Gallner|Emily Skeggs|Pat Healy|Griffin Gluck|Lea Thompson,Red Hour|PSH Collective|Hantz Motion Pictures|Atlas Industries|Bee-Hive Productions|Burn Later Productions|High Frequency Entertainment,0,0,7.656,241,2.7347
1093237,tt26927452,Hurry Up Tomorrow,Hurry Up Tomorrow,Reality lies deeper than you think.,A musician plagued by insomnia is pulled into an odyssey with a stranger who begins to unravel the very core of his existence.,2025-05-14,105,R,Music|Thriller|Drama,"concert|musician|drug addiction|insomnia|arson|psychological thriller|los angeles, california|break-up|amusement park|companion piece|psychological drama|tour|surreal psychological drama",English,US,,Trey Edward Shults,The Weeknd|Jenna Ortega|Barry Keoghan|Riley Keough|Ash T,Manic Phase|Live Nation Studios,15000000,7763055,5.172,157,3.8713
11258,tt0120696,Hard Rain,Hard Rain,A simple plan. An instant fortune. Just add water.,An armored car driver tries to elude a gang of thieves while a flood ravages the countryside.,1998-01-16,97,R,Thriller|Crime|Action,small town|sheriff|rain|evacuation|armored car|crook|thief|money|gunfight|church|security guard|hoodlum|flood,English,DK|NZ|GB|US,,Mikael Salomon,Morgan Freeman|Christian Slater|Minnie Driver|Randy Quaid|Ed Asner,UGC PH|Marubeni|Mutual Film Company|Paramount Pictures|PolyGram Filmed Entertainment|Stargate Studios|TOHO-TOWA|BBC|Tele München,70000000,19900000,5.869,774,3.3432
1058537,tt20258220,Angels Fallen: Warriors of Peace,Angels Fallen: Warriors of Peace,He is the world's only hope.,"When an Iraq War veteran receives a calling from a higher power, he embarks on a mission to stop a fallen angel from raising an army of the dead to take over the world.",2024-07-09,103,NR,Action|Adventure|Fantasy|Horror,hell|iraq war veteran|demon hunter,English,US,Angels Fallen Collection,Ali Zamani,Josh Burdett|Arifin Putra|Cuba Gooding Jr.|Michael Teh|Denise Richards,AZ Film Studios|Bossa Nova Productions|Eleven Seven Productions|Ron Lee Productions|Silent D Pictures|Millman Productions,3200000,0,6.229,70,3.3994
11248,tt0109779,Fatherland,Fatherland,,Fictional account of what might have happened if Hitler had won the war. It is now the 1960s and Germany's war crimes have so far been kept a secret. Hitler wants to talk peace with the US president. An American journalist and a German homicide cop stumble into a plot to destroy all evidence of the genocide.,1994-11-26,106,16,Drama|Thriller|Action|TV Movie,journalist|nazi|ss (nazi schutzstaffel)|holocaust (shoah)|murder hunt,German|English,CZ|US,,Christopher Menaul,Rutger Hauer|Miranda Richardson|Peter Vaughan|Michael Kitchen|Jean Marsh,HBO,0,0,6.173,130,3.4947
667216,tt10365998,Infinity Pool,Infinity Pool,Find out what kind of creature you really are.,"While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.",2023-01-27,118,R,Horror|Science Fiction|Thriller,infidelity|island|identity|clone|eroticism|orgy|hallucination|surrealism|vacation|writer's block|drug trip|interracial relationship|execution|humiliation|hedonism|body horror|nepotism,English,CA,,Brandon Cronenberg,Alexander Skarsgård|Mia Goth|Cleopatra Coleman|Jalil Lespert|Adam Boncz,Topic Studios|Elevation Pictures|Film Forge Productions|Hero Squared|Celluloid Dreams|NEON|Téléfilm Canada|Eurimages,4500000,5078400,6.067,998,3.1849
18905,tt0082146,Caveman,Caveman,Back when you had to beat it before you could eat it...,"Disgraced and cast out of his tribe for lusting after Lana, the mate of the tribe's head muscle man, Atouk stumbles along gathering other misfits and learning a bit about the world outside of his cave. Eventually he and friends Lar and Tala learn the secrets of fire, cooked meat, and how to defend themselves from the brutal, yet very stupid dinosaurs.",1981-04-17,91,PG,Comedy|Adventure,stone age|slapstick comedy|prehistory|dinosaur|cavemen|prehistoric man|caveman,English,MX|US,,Carl Gottlieb,Ringo Starr|Dennis Quaid|Shelley Long|Jack Gilford|Barbara Bach,The Turman-Foster Company|Estudios Churubusco Azteca|United Artists,0,15965324,6.468,172,3.5898
1083420,tt26657977,Adulthood,Adulthood,,"The lives of two siblings are completely upended when they discover a dead body, long buried in their parent’s basement, sending them down a rabbit hole of crime and murder.",2025-09-19,97,R,Comedy|Crime|Mystery,sibling relationship|dark comedy|dead body|murder mystery,English,US,,Alex Winter,Josh Gad|Kaya Scodelario|Anthony Carrigan|Billie Lourd|Ingunn Omholt,Olive Hill Media|Fresh Fish Films|Aperture Media Partners,0,0,5.963,81,2.9144
17362,tt0097790,Loverboy,Loverboy,Randy Bodek has no idea how to treat a woman . . . but he's working on it.,"Randy Bodek works as a pizza delivery boy at Señor Pizza to make a few extra bucks. Some customers are special, though: When the order is for a pizza with extra anchovies, it means the female customers are looking for some loving. But, as Randy soon learns, life as a professional gigolo can get pretty complicated.",1989-04-28,99,PG-13,Comedy|Romance,infidelity|pizza delivery boy|marital problem|delivery boy|woman director|sex worker|college student|cougar relationship,English|Spanish,US,,Joan Micklin Silver,Patrick Dempsey|Kate Jackson|Robert Ginty|Nancy Valen|Dylan Walsh,TriStar Pictures|Crescent Film Enterprises,0,3960327,6.078,173,3.0119
12104,tt0084503,Pink Floyd: The Wall,Pink Floyd: The Wall,The memories. The madness. The music... The movie.,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,1982-07-14,95,R,Music|Drama,rock star|berlin wall|paranoia|wall|descent into madness|rock musical|adult animation,English,GB,,Alan Parker,Bob Geldof|Christine Hargreaves|James Laurenson|Eleanor David|Kevin McKeon,Goldcrest|Tin Blue|Metro-Goldwyn-Mayer,12000000,22244207,7.94,1615,3.3679
4978,tt0090633,An American Tail,An American Tail,"Meet Fievel. In his search to find his family, he discovered America.","A young mouse named Fievel and his family decide to migrate to America, a ""land without cats,"" at the turn of the 20th century. But somehow, Fievel ends up in the New World alone and must fend off not only the felines he never thought he'd have to deal with again but also the loneliness of being away from home.",1986-11-21,80,G,Animation|Comedy|Adventure|Drama|Family,new york city|cat|immigration|mouse|american dream|villain|cossack|hanukkah|pogrom|good versus evil,English,US,An American Tail Collection,Don Bluth,Phillip Glasser|Erica Yohn|Nehemiah Persoff|Amy Green|Christopher Plummer,Amblin Entertainment|Universal Pictures|Don Bluth Entertainment,9000000,84542002,6.7,1430,3.0362
10851,tt0365686,Revolver,Revolver,Your mind will not accept a game this big.,"Hotshot gambler Jake Green is long on bravado and seriously short of common sense. Rarely is he allowed in any casino because he's a bona fide winner and, in fact, has taken so much money over the years that he's the sole client of his accountant elder brother, Billy. Invited to a private game, Jake is in fear of losing his life.",2005-09-11,115,R,Drama|Thriller|Crime|Mystery,cash|wrong diagnosis|foretelling|waterboarding|safe box|reload|pinstripe suit|driving cap|trash talk,English,FR|GB,,Guy Ritchie,Jason Statham|Ray Liotta|Vincent Pastore|André 3000|Terence Maynard,Revolver Pictures Co.|Toff Guy Films|EuropaCorp|Isle of Man Film,27000000,7164778,6.346,1503,3.3999
516632,tt5867314,The Empty Man,The Empty Man,The first night you hear him. The second night you see him. The third night he finds you.,"On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity.",2020-10-22,137,R,Horror|Mystery,experiment|detective|cave|missouri|investigation|bridge|cult|based on comic|ex-cop|hospital|based on graphic novel|alcoholic|bhutan|missing person|occult|cosmic horror|folk lore|lovecraftian,English,US,,David Prior,James Badge Dale|Marin Ireland|Sasha Frolova|Samantha Logan|Evan Jonigkeit,BOOM! Studios|Out of Africa Entertainment|20th Century Fox,16000000,4796993,6.165,975,3.4234
7978,tt0780653,The Wolfman,The Wolfman,"When the moon is full, the legend comes to life.","Lawrence Talbot, an American man on a visit to Victorian London to make amends with his estranged father, gets bitten by a werewolf and, after a moonlight transformation, leaves him with a savage hunger for flesh.",2010-02-10,103,R,Horror,parent child relationship|victorian england|remake|wolfman|rural area|curse|werewolf|gothic horror|flesh|1890s,English|Romanian,US,,Joe Johnston,Benicio del Toro|Anthony Hopkins|Emily Blunt|Hugo Weaving|Geraldine Chaplin,Universal Pictures|Relativity Media|Stuber Pictures,150000000,140700000,5.88,2150,3.0454
770254,tt13575806,Back to the Outback,Back to the Outback,Dangerously cute and on the loose,"Tired of being locked in a reptile house where humans gawk at them like they are monsters, a ragtag group of Australia’s deadliest creatures plot an escape from their zoo to the Outback, a place where they’ll fit in without being judged.",2021-12-03,92,PG,Family|Animation|Adventure|Comedy,escape|zoo|creature|australian outback|koala,English,AU|US,,Claire Knight|Harry Cripps,Isla Fisher|Tim Minchin|Eric Bana|Guy Pearce|Miranda Tapsell,Netflix,0,0,7.621,780,3.2158
13690,tt1107365,Open Season 2,Open Season 2,This time it's pets against wilds. Wiener takes all!,"After falling head over hooves in love with Giselle, Elliot's road to the altar takes a slight detour when Mr. Weenie is kidnapped by a group of pampered pets determined to return him to his owners.",2008-09-24,76,PG,Adventure|Animation|Comedy|Family,deer|sequel|bear|dog|animals|dachshund,English,US,Open Season Collection,Matthew O'Callaghan,Joel McHale|Mike Epps|Cody Cameron|Georgia Engel|Jane Krakowski,Sony Pictures Animation|Reel FX Creative Studios|Sony Pictures Home Entertainment,0,8797168,5.865,1286,3.3405
73456,tt2066832,Barbie: Princess Charm School,Barbie: Princess Charm School,There's a Princess in every girl!,"Blair, a waitress in the kingdom of Gardania, realises that she strongly resembles the region's missing queen. She then gets to go to Princess Charm School and causes problems for the teacher.",2011-08-11,79,G,Family|Animation|Fantasy,princess|based on toy|school|female protagonist|3d animation,English,,,Ezekiel Norton,Diana Kaarina|Morwenna Banks|Nicole Oliver|Brittney Wilson|Ali Liebert,Rainmaker Entertainment|Mattel,0,0,7.5,854,3.2979
413658,tt4652532,The Warriors Gate,The Warriors Gate,,"After a mysterious chest opens a gateway through time, teen gamer Jack is transported to an ancient empire terrorized by a cruel barbarian king. Jack will need all of his gaming skills as he battles to defeat the barbarian, protect a beautiful princess, and somehow find his way back home.",2016-11-18,108,PG-13,Action|Adventure|Comedy|Family|Fantasy,king|barbarian|war,Mandarin|English|Spanish|Khmer,CN|CA|FR,,Matthias Hoene,Uriah Shelton|Ni Ni|Dave Bautista|Mark Chao|Francis Ng Chun-Yu,EuropaCorp|Transfilm International|Fundamental Films|Canal+|Ciné+|Screen Siren Pictures|China Film Co-Production,0,0,6.582,367,3.3367
507256,tt5740866,Whitney,Whitney,All the music. All the stories. All the answers.,"Examines the life and career of singer Whitney Houston. Features never-before-seen archival footage, exclusive recordings, rare performances and interviews with the people who knew her best.",2018-07-05,120,R,Music|Documentary,biography|celebrity|singer|fame,English,US|GB,,Kevin Macdonald,Whitney Houston|Bobby Brown|Cissy Houston|Clive Davis|L.A. Reid,Lightbox Entertainment|Altitude Film Entertainment|Happy Street Entertainment,0,1251945,7.3,204,3.354
39451,tt0970866,Little Fockers,Little Fockers,"Kids bring everyone closer, right?","It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",2010-12-21,98,PG-13,Comedy|Romance,nurse|cat|father-in-law|vomit|viagra|overbearing father|duringcreditsstinger,English,US,Meet the Parents Collection,Paul Weitz,Robert De Niro|Ben Stiller|Owen Wilson|Dustin Hoffman|Barbra Streisand,Universal Pictures|Paramount Pictures|DreamWorks Pictures|Relativity Media|Tribeca Productions|Everyman Pictures,100000000,310650585,5.655,3410,3.0068
19382,tt0094746,Biloxi Blues,Biloxi Blues,The Army made Eugene a man. But Daisy gave him basic training!,"A Jewish teenager sets three goals: lose his virginity, become a writer, and survive World War II.",1988-03-25,106,PG-13,Comedy|Drama|War,mississippi river|homophobia|world war ii|based on play or musical|loss of virginity|boot camp|basic training|semi autobiographical|1940s|barracks|drill sergeant,English,US,Eugene Trilogy,Mike Nichols,Matthew Broderick|Christopher Walken|Matt Mulhern|Corey Parker|Markus Flanagan,Universal Pictures|Rastar Productions,20000000,51684798,6.233,219,2.9499
646207,tt3758814,The Ice Road,The Ice Road,This mission is on thin ice.,"After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",2021-06-24,108,PG-13,Action|Thriller,truck|truck driver|mine explosion|manitoba|ice road,English,CA|US,Ice Road Collection,Jonathan Hensleigh,Liam Neeson|Amber Midthunder|Marcus Thomas|Holt McCallany|Laurence Fishburne,Shivhans Pictures|Code Entertainment|Envision Media Arts|The Solution,40000000,7502846,6.769,1880,3.1992
763,tt0103873,Braindead,Braindead,Some things won't stay down... even after they die.,"When a Sumatran rat-monkey bites Lionel Cosgrove's mother, she's transformed into a zombie and begins killing (and transforming) the entire town while Lionel races to keep things under control.",1992-08-13,103,R,Horror|Comedy,infidelity|poison|new zealand|affectation|reanimation|zombie|back from the dead|monkey|attempted rape|wellington new zealand|zombie baby,English,NZ|US,,Peter Jackson,Timothy Balme|Diana Peñalver|Elizabeth Moody|Ian Watkin|Brenda Kendall,WingNut Films|New Zealand Film Commission|Avalon/NFU Studios|Trimark Pictures,3000000,242623,7.39,1813,2.8491
1852,tt0469641,World Trade Center,World Trade Center,The world saw evil that day. Two men saw something else.,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",2006-08-09,129,PG-13,Drama|History|Thriller,rescue|hero|alarm clock|war on terror|runaway|fire engine|based on true story|marine|hospital|terrorism|trapped|rubble|rescue team|9/11|world trade center|terrorist group|al qaeda|firefighter|human made disaster|romantic,English,US,,Oliver Stone,Nicolas Cage|Maria Bello|Connor Paolo|Anthony Piccininni|Alexa Gerasimovich,Paramount Pictures|Double Feature Films|Moritz Borman Productions|Kernos,65000000,163200000,6.136,1784,2.9216
44982,tt0798817,13,13,Spin. Aim. Survive.,"A naive young man assumes a dead man's identity and finds himself embroiled in an underground world of power, violence, and chance where men gamble behind closed doors on the lives of other men.",2010-03-12,91,R,Drama|Thriller,new york city|greed|ohio|flashback|remake|revenge|russian roulette|mansion|train|police detective|drug overdose|revolver|mental hospital|death game,English,US,,Gela Babluani,Sam Riley|Jason Statham|Mickey Rourke|Ray Winstone|50 Cent,Anchor Bay Films|Overnight Films|Morabito Picture Company|Barbarian Films|Magnet Media Group|Oceana Media Finance|Red Dragon Productions|Cinedigm|Magnet Media Productions|Number 13|Paramount Vantage,20000000,3701600,5.843,883,3.5313
50512,tt0118623,Anna Karenina,Anna Karenina,"In a world of power and privilege, one woman dared to obey her heart.","In Imperial Russia, Anna, wife of the officer Karenin, goes to Moscow to visit her brother. On the way, she meets charming cavalry officer Vronsky, to whom she's immediately attracted. But in St. Petersburg’s high society, a relationship like this could destroy a woman’s reputation.",1997-04-04,108,PG-13,Drama|Romance,"adultery|based on novel or book|st. petersburg, russia|imperial russia|19th century",Russian|English,RU|US|GB,,Bernard Rose,Sophie Marceau|Sean Bean|Alfred Molina|Mia Kirshner|James Fox,Icon Entertainment International|Warner Bros. Pictures|Studio Trite|Icon Productions,35000000,858553,6.1,160,3.2217
503616,tt2126357,Second Act,Second Act,Her talent was real. Her résumé was not.,"Value Shop assistant manager Maya Vargas wants only one thing for her 43rd birthday -- a promotion. While her résumé may not scream upper management, her track record certainly does; she is an innovator who listens to her customers and delivers results. When she loses the job to a college-educated candidate, Maya sets out to prove to Madison Avenue that street smarts are as valuable as book smarts -- and it's never too late for a second act.",2018-11-22,103,PG-13,Romance|Comedy,new york city|career woman|forty something|best friend|second chance|job hunting|assistant manager|facebook|career resurrection|finance|street smarts|secret|innovator|passed over for promotion,English,US,,Peter Segal,Jennifer Lopez|Vanessa Hudgens|Leah Remini|Milo Ventimiglia|Treat Williams,STXfilms|Nuyorican Productions|Universal Pictures|TMP Films|Huayi Brothers Pictures 浙江华谊兄弟影业,16000000,72282227,6.326,1239,2.7192
12536,tt0329200,Home Alone 4,Home Alone 4,Bigger house. Badder baddies. Bigger and better laughs.,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",2002-11-03,84,PG,Comedy|Family|TV Movie,fight|burglar|holiday|house|father|crook couple|alone|family relationships|slapstick comedy|little boy|home invasion|precocious child|home alone|mischievous child|christmas|kids on their own,English,US,Home Alone Collection,Rod Daniel,Mike Weinberg|French Stewart|Missi Pyle|Erick Avari|Barbara Babcock,20th Century Fox Television|Fox Television Studios,0,0,4.501,1358,3.747
595586,tt10192406,Causeway,Causeway,Begin again.,"A US soldier suffers a traumatic brain injury while fighting in Afghanistan and struggles to adjust to life back home in New Orleans. When she meets local mechanic James, the pair begin to forge an unexpected bond.",2022-10-28,94,R,Drama,"post-traumatic stress disorder (ptsd)|new orleans, louisiana|swimming pool|car accident|mourning|veteran|nostalgic|questioning|woman director|brain injury|mysterious|shocking|zealous|philosophical|mother daughter relationship|wonder|serious|psychological drama|audacious|powerful|straightforward",English,US,,Lila Neugebauer,Jennifer Lawrence|Brian Tyree Henry|Linda Emond|Jayne Houdyshell|Stephen McKinley Henderson,Excellent Cadaver|IAC Films|A24|IPR.VC,0,0,6.5,546,3.1061
371608,tt1285009,The Strangers: Prey at Night,The Strangers: Prey at Night,Let us prey.,"A family's road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted. Under the cover of darkness, three masked killers pay them a visit to test the family's every limit as they struggle to survive.",2018-03-07,86,R,Horror|Thriller,road trip|swimming pool|sequel|murder|serial killer|slasher|home invasion|cross country|stranger|mysterious stranger|handgun|mobile home|brother sister relationship|masked|psychological horror,English,US|GB,The Strangers Collection,Johannes Roberts,Bailee Madison|Christina Hendricks|Martin Henderson|Lewis Pullman|Damian Maffei,Aviron Pictures|White Comet Films|Bloom|Rogue Pictures|The Fyzz|SoundNode|Ingenious Media,12500000,32144262,5.707,1478,2.814
9549,tt0086197,The Right Stuff,The Right Stuff,How the future began.,"At the dawn of the Space Race, seven test pilots set out to become the first American astronauts to enter space. However, the road to making history brings momentous challenges.",1983-10-20,193,PG,Drama|History|Adventure,based on novel or book|nasa|politics|cold war|answering machine|pilot|u.s. air force|space travel|based on true story|flight|historical figure|astronaut|space race|test pilot|1940s|1950s|1960s|sound barrier|space program|astronauts,English|Russian,US,,Philip Kaufman,Sam Shepard|Scott Glenn|Ed Harris|Dennis Quaid|Fred Ward,The Ladd Company|Chartoff-Winkler Productions,27000000,21500000,7.405,948,2.7395
1261825,tt31998881,Oh. What. Fun.,Oh. What. Fun.,Come for the presents. Stay for the baggage.,"Claire Clauster is the glue that holds her chaotic, lovable family together at the holidays. But this year, after planning a special outing for them, they make a crucial mistake and leave her home alone. Fed up and feeling under appreciated, she sets off on an impromptu adventure of her own. As her family scrambles to find her, Claire discovers the unexpected magic of a Christmas gone off-script.",2025-12-03,108,PG-13,Comedy,holiday|family|christmas|bitter|mean spirited,English|Russian,US,,Michael Showalter,Michelle Pfeiffer|Denis Leary|Felicity Jones|Chloë Grace Moretz|Dominic Sessa,Semi-Formal Productions|Tribeca Productions|Amazon MGM Studios,0,0,5.583,242,2.9151
3121,tt0073440,Nashville,Nashville,The damndest thing you ever saw.,"The intersecting stories of twenty-four characters—from country star to wannabe to reporter to waitress—connect to the music business in Nashville, Tennessee.",1975-06-11,160,R,Drama|Comedy|Music,"country music|satire|music festival|candidate|nashville, tennessee|multiple storylines|presidential campaign|celebrity worship|rally",English,US,,Robert Altman,David Arkin|Barbara Baxley|Ned Beatty|Karen Black|Ronee Blakley,Paramount Pictures|ABC Entertainment|Jerry Weintraub Productions,2200000,9995555,7.241,455,3.3557
837,tt0086541,Videodrome,Videodrome,First it controls your mind. Then it destroys your body.,"As the president of a trashy TV channel, Max Renn is desperate for new programming to attract viewers. When he happens upon ""Videodrome,"" a TV show dedicated to gratuitous torture and punishment, Max sees a potential hit and broadcasts the show on his channel. However, after his girlfriend auditions for the show and never returns, Max investigates the truth behind Videodrome and discovers that the graphic violence may not be as fake as he thought.",1983-02-04,88,R,Horror|Science Fiction|Mystery,"suicide|virtual reality|radio presenter|black market|insanity|paranoia|dystopia|toronto, canada|hallucination|surrealism|sadomasochism|cyberpunk|brainwashing|pittsburgh, pennsylvania|snuff film|pirate broadcast|cautionary|depressed|ridiculous",English|Japanese,CA,,David Cronenberg,James Woods|Debbie Harry|Sonja Smits|Peter Dvorsky|Leslie Carlson,Filmplan International,5952000,2120439,7.25,2429,3.5225
635,tt0092563,Angel Heart,Angel Heart,It will scare you to your very soul.,"A down-and-out Brooklyn detective is hired to track down a singer on an odyssey that will take him through the desperate streets of Harlem, the smoke-filled jazz clubs of New Orleans, and the swamps of Louisiana and its seedy underworld of voodoo.",1987-03-06,113,R,Horror|Mystery,"new york city|amnesia|heart|southern usa|voodoo|detective|drug addiction|new orleans, louisiana|investigation|neurosis|sanatorium|surrealism|satanist|sale of soul|pact with the devil|times square|satan|flashback|murder|vision|soul selling|psychological thriller|church|drugs|devil|incest|private detective|missing person|mephistopheles|satanic ritual|beelzebub|devil worship|faustian pact|beating heart|never aging|ceiling fan|occult detective",French|English,US,,Alan Parker,Mickey Rourke|Robert De Niro|Lisa Bonet|Charlotte Rampling|Stocker Fontelieu,Winkast Film Productions|Union|Carolco Pictures,17000000,17185954,7.13,1697,3.6047
10010,tt0465925,Brother Bear 2,Brother Bear 2,,"Kenai finds his childhood human friend Nita and the two embark on a journey to burn the amulet he gave to her before he was a bear, much to Koda's dismay.",2006-08-17,73,G,Adventure|Animation|Family,grizzly bear|human animal relationship|forest|hibernation|bear,English,US,Brother Bear Collection,Ben Gluck,Patrick Dempsey|Mandy Moore|Jeremy Suarez|Rick Moranis|Dave Thomas,DisneyToon Studios,0,0,6.655,1550,3.8444
999621,tt15823728,BRATS,BRATS,Everybody wanted to be in the Brat Pack. Except them.,"In the 1980s, Andrew McCarthy was part of a young generation of actors who were set to take over Hollywood after a string of successful teen movies. However, when the New York magazine cover story in 1985 dubs them the Brat Pack, stars in the making suddenly find themselves losing control over the trajectory of their careers. Now, almost forty years later, McCarthy looks to reconnect with peers and co-stars so that together they can reflect on their respective legacies.",2024-06-07,92,M,Documentary,teen movie|hollywood|1980s,English,US,,Andrew McCarthy,Andrew McCarthy|Emilio Estevez|Ally Sheedy|Demi Moore|Rob Lowe,Network Entertainment|ABC News Studios|NEON,0,0,5.972,53,3.4374
20737,tt0118570,Air Bud,Air Bud,He Sits. He Stays. He Shoots. He Scores.,A lonely boy befriends a stray dog who has a natural talent for basketball and together they experience the highs and lows of life as their friendship remains solid through a series of escapades.,1997-08-01,98,PG,Comedy|Family,sports|clown|basketball|dog|golden retriever|boy and dog|pets,English,AW|BD|KH|CA|SG|GB|US,Air Bud Collection,Charles Martin Smith,Kevin Zegers|Wendy Makkena|Michael Jeter|Bill Cobbs|Eric Christmas,Keystone Pictures|Air Bud Entertainment|Walt Disney Pictures,3000000,23144499,5.574,506,3.3471
408266,tt2720826,Birth of the Dragon,Birth of the Dragon,The Fight That Created The Legend,"Set against the backdrop of San Francisco’s Chinatown, this cross-cultural biopic chronicles Bruce Lee’s emergence as a martial-arts superstar after his legendary secret showdown with fellow martial artist Wong Jack Man.",2017-08-25,103,PG-13,Action|Drama,kung fu|biography,Mandarin|English,US,,George Nolfi,Philip Ng Wan-Lung|Billy Magnussen|Xia Yu|Ron Yuan|Darren E. Scott,Groundswell Productions|Kylin Pictures|WWE Studios|Good Universe|BH Tilt,31000000,7220490,5.802,324,2.8346
11671,tt0974554,Elegy,Elegy,,"Cultural critic David Kepesh finds his life -- which he indicates is a state of ""emancipated manhood"" -- thrown into tragic disarray by Consuela Castillo, a well-mannered student who awakens a sense of sexual possessiveness in her teacher.",2008-08-08,112,R,Drama|Romance,sexual attraction|cuban|critic|hedonism|possessiveness|woman director,English|Spanish,US,,Isabel Coixet,Penélope Cruz|Ben Kingsley|Patricia Clarkson|Peter Sarsgaard|Dennis Hopper,Lakeshore Entertainment,13000000,14894347,6.3,301,3.5146
9012,tt0322802,Jackass: The Movie,Jackass: The Movie,Do not attempt this at home.,"Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",2002-10-25,85,R,Action|Comedy|Documentary,pain|idiot|disgust|stunt|music video|stuntman|stupidity|prank|shocking|based on tv series,English,,Jackass Collection,Jeff Tremaine,Johnny Knoxville|Bam Margera|Steve-O|Chris Pontius|Ryan Dunn,Lynch Siderow Productions|Dickhouse Productions|Paramount Pictures|MTV Films,5000000,64282312,6.311,1703,3.0331
