tmdb_id,imdb_id,title,original_title,tagline,overview,release_date,runtime_mins,certification,genres,keywords,spoken_languages,origin_country,collection,director,top_cast,production_companies,budget,revenue,vote_average,vote_count,popularity
302156,tt3014866,Criminal,Criminal,The mission is in the memories.,"CIA Agent Bill Pope is on a mission to track down a shadowy hacker named 'The Dutchman'. When he gets mysteriously killed, an experimental procedure transfers his memories into a dangerous ex-convict. When he wakes up Pope's memories, his mission is to eliminate The Dutchman before the hacker launches ICBMs and starts World War III.",2016-04-07,113,R,Action|Crime|Science Fiction,mission|central intelligence agency (cia)|robbery|prisoner|undercover|london underground|memory|terrorism|brutality|convict|interrogation|implant|manhunt,English,US|GB,,Ariel Vromen,Kevin Costner|Gary Oldman|Tommy Lee Jones|Gal Gadot|Alice Eve,BenderSpink|Campbell Grobman Films|Criminal Productions|Fipex Holding|Lionsgate|Millennium Media|Davis Films|Summit Entertainment,31500000,14708696,6.207,1848,3.8616
8818,tt0116250,Evita,Evita,"Unforgotten, forever loved and adored.","The hit musical based on the life of Evita Duarte, an Argentinian actress who eventually became the wife of Argentinian president Juan Perón, and the most beloved and hated woman in Argentina.",1996-12-14,135,PG,History|Drama,"prostitute|funeral|narration|buenos aires, argentina|politician|musical|based on play or musical|president|argentina|death|deification|perónism|argentinean president|rise to power|1940s|1950s|death of political figure",English|Spanish,US,,Alan Parker,Madonna|Antonio Banderas|Jonathan Pryce|Jimmy Nail|Victoria Sus,Hollywood Pictures|Cinergi Pictures|Robert Stigwood Organization|Dirty Hands Productions,55000000,141047179,6.074,504,3.3592
274,tt0102926,The Silence of the Lambs,The Silence of the Lambs,To enter the mind of a killer she must challenge the mind of a madman.,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",1991-02-14,119,R,Crime|Thriller|Drama,based on novel or book|kidnapping|psychopath|fbi|scientific study|murder|serial killer|psychological thriller|brutality|cannibal|psychiatrist|biting|moth|virginia|neo-noir|twisted|skinning|sequestro|past history|suspenseful|excited|psychological profiling|assassino em série,English,US,The Hannibal Lecter Collection,Jonathan Demme,Jodie Foster|Anthony Hopkins|Scott Glenn|Ted Levine|Anthony Heald,Orion Pictures|Strong Heart|A Luta Continua,19000000,272742922,8.345,17707,3.8689
526,tt0089457,Ladyhawke,Ladyhawke,No force in Heaven will release them. No power on Earth can save them.,"Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.",1985-03-27,121,PG-13,Adventure|Comedy|Fantasy,moon|swordplay|twilight|monk|bishop|cathedral|falcon|solar eclipse|romance|thief|sword and sorcery|medieval italy|amused,English,US,,Richard Donner,Matthew Broderick|Rutger Hauer|Michelle Pfeiffer|Alfred Molina|John Wood,Warner Bros. Pictures|20th Century Fox,20000000,18432000,7.001,1236,3.6648
760774,tt13097932,One Life,One Life,"Save one life, save the world.","British stockbroker Nicholas Winton visits Czechoslovakia in the 1930s and forms plans to assist in the rescue of Jewish children before the onset of World War II, in an operation that came to be known as the Kindertransport.",2023-12-21,109,PG,History|Drama,world war ii|deportation|czechoslovakia|biography|based on true story|refugee train|war hero|nazi invasion|jewish family|kindertransport|jewish refugee|1930s|semi-biographical|pre-war|jewish history|jews|nazi germany|jews in hiding|dramatic|jewish child|jewish community|empathetic,German|French|English|Czech,GB,,James Hawes,Anthony Hopkins|Johnny Flynn|Lena Olin|Romola Garai|Alex Sharp,See-Saw Films|BBC Film|Lipsync Productions|MBK Productions|Cross City Films,0,51437352,7.765,925,4.2739
16558,tt1135487,Duplicity,Duplicity,She's ex-CIA. He's ex-MI6. Together they're stealing a fortune.,"Two romantically involved government operatives Claire Stenwick and Ray Koval team up to manipulate a race between opposing corporations to corner the market on a medical innovation that will reap huge profits and allow them to lead an extravagant lifestyle together. They find themselves on opposing sides as corporate spies; however, as they each try to outdo the other, neither one can decide how far to trust the other in this high-stakes game of cat-and-mouse.",2009-03-18,125,PG-13,Romance|Comedy|Crime,love affair|cat and mouse|opposition|con game|ceo|clandestine|ex-cia agent|secret formula|counter intelligence|corporate espionage,English|German|Russian|Spanish,US,,Tony Gilroy,Julia Roberts|Clive Owen|Tom Wilkinson|Paul Giamatti|Tom McCarthy,Medienproduktion Poseidon Filmgesellschaft|Universal Pictures|Relativity Media|Laura Bickford Productions,60000000,78176181,5.913,861,3.8576
553604,tt1838556,Honest Thief,Honest Thief,Never steal a man's second chance.,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",2020-09-03,99,PG-13,Thriller|Action|Crime,bomb|bank robber|criminal past|divorce|fbi agent,English|French,US,,Mark Williams,Liam Neeson|Kate Walsh|Jai Courtney|Jeffrey Donovan|Anthony Ramos,The Solution|Dreadnought Films|Zero Gravity Management|Argonaut Entertainment Partners|Honest Thief Productions|Ingenious Media|J Cubed Film Finance|Samuel Marshall Productions|Sprockefeller Pictures,0,31220247,6.48,1868,4.509
38765,tt0065547,Chisum,Chisum,THE LEGEND - John Wayne is 'Chisum',Cattle baron John Chisum joins forces with Billy the Kid and Pat Garrett to fight the Lincoln County Land War in the New Mexico Territory of 1878.,1970-07-23,111,G,Western,gunslinger|monopoly|moral conflict|cattle drive|gun battle|cattle|historical event|wagon train|posse|nostalgic|quick draw|land war|cattle baron|aggressive|cattle-rustler|pat garrett|new mexico territory|1870s|group conflict|billy the kid|assertive|lincoln county war,English,US,,Andrew V. McLaglen,John Wayne|Forrest Tucker|Christopher George|Ben Johnson|Glenn Corbett,Batjac Productions|Warner Bros. Pictures,4000000,6000000,6.7,200,3.5293
997113,tt27953589,Hedda,Hedda,A little chaos is good for the gathering.,"Hedda Gabler finds herself torn between the lingering ache of a past love and the quiet suffocation of her present life. Over the course of one charged night, long-repressed desires and hidden tensions erupt—pulling her and everyone around her into a spiral of manipulation, passion, and betrayal.",2025-10-22,107,R,Drama|Thriller|Romance,suicide|based on play or musical|coercion|tragedy|newlywed|19th century,English,US,,Nia DaCosta,Tessa Thompson|Nina Hoss|Imogen Poots|Nicholas Pinnock|Tom Bateman,Plan B Entertainment|Viva Maude|Orion Pictures,0,8393,5.6,102,3.8497
10303,tt0089370,The Jewel of the Nile,The Jewel of the Nile,They're back again...and romancing a brand new stone.,"Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course, he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",1985-08-01,106,PG,Adventure|Action|Comedy|Romance,sailboat|egypt|treasure|middle east|kidnapping|dictator|africa|riddle|sailing trip|palace|treasure hunt|sequel|guru|captive|desert|double cross|novelist|adventurer|archeology|soldier of fortune|excited,Arabic|English,US,Romancing the Stone Collection,Lewis Teague,Michael Douglas|Kathleen Turner|Danny DeVito|Spiros Focás|Avner Eisenberg,SLM Production Group|Stone Group Pictures|20th Century Fox,25000000,96800000,6.211,1251,3.3107
668482,tt3447590,Roald Dahl's Matilda the Musical,Roald Dahl's Matilda the Musical,Meet the exception to the rules.,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",2022-11-25,117,PG,Family|Comedy|Fantasy,child abuse|corruption|library|magic|circus|musical|child prodigy|based on play or musical|telekinesis|remake|parenting|based on children's book|fantasy sequence|escape artist|precocious child|evil dictator|acrobats|bad parenting|female child abuser|kid genius|abusive family|magical realism,English,GB,,Matthew Warchus,Alisha Weir|Emma Thompson|Lashana Lynch|Stephen Graham|Andrea Riseborough,Working Title Films|The Roald Dahl Story Company,25000000,37289659,6.79,805,4.0466
175574,tt1621039,Free Birds,Free Birds,The greatest turkey movie of all time.,Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history—and get turkey off the holiday menu for good.,2013-10-30,91,PG,Animation|Comedy|Family,holiday|freedom|thanksgiving|duringcreditsstinger|playful,English,US,,Jimmy Hayward,Owen Wilson|Woody Harrelson|Amy Poehler|George Takei|Colm Meaney,Reel FX Creative Studios|Relativity Media,55000000,110000000,5.88,843,4.0452
1331375,tt14972766,Dominique,Dominique,,"Dominique, a well-trained assassin, flees from her troubled past in an attempt to begin a new life in South America. However, she soon finds herself in a town plagued with violence and corruption. Facing brutal attacks from the police and mafia, Dominique must decide whether to protect herself or an innocent family that has taken her in.",2024-10-11,94,R,Action|Thriller,assassin|escape|police|colombia|action,English,US,,Michael S. Ojeda,Oksana Orlan|Sebastián Carvajal|María del Rosario|Maurice Compte|Chase Coleman,Green Dog Films|Reigning Entertainment|Orlan Films|Ágora Films,0,0,6.685,168,3.7258
11442,tt0220506,Halloween: Resurrection,Halloween: Resurrection,Evil finds its way home.,Reality programmers at DangerTainment select a group of thrill-seeking teenagers to spend one night in the childhood home of serial killer Michael Myers. Their planned live broadcast turns deadly when Michael decides to crash the party.,2002-07-01,89,R,Horror|Thriller,sibling relationship|innocence|sequel|boogeyman|serial killer|holiday horror,English,CA|US,Halloween Collection,Rick Rosenthal,Jamie Lee Curtis|Brad Loree|Busta Rhymes|Bianca Kajlich|Katee Sackhoff,Dimension Films|Nightfall Productions|Trancas International Films|Miramax,13000000,37664958,4.614,1383,4.028
1114894,tt9603060,Star Trek: Section 31,Star Trek: Section 31,"To protect the light, they fight in shadow.",Emperor Philippa Georgiou joins a secret division of Starfleet tasked with protecting the United Federation of Planets and faces the sins of her past.,2025-01-15,96,PG-13,Science Fiction|Adventure|Action,wormhole|dictatorship|covert operation|alternate timeline|annihilation|dystopian nightmare,English,US,,Olatunde Osunsanmi,Michelle Yeoh|Omari Hardwick|Sam Richardson|Kacey Rohl|Sven Ruygrok,Secret Hideout|Roddenberry Entertainment|CBS Studios|Action This Day!,0,0,4.73,345,3.4919
11566,tt0106673,Dave,Dave,"In a country where anybody can become President, anybody just did.",A sweet-natured Temp Agency operator and amateur Presidential look-alike is recruited by the Secret Service to become a temporary stand-in for the President of the United States.,1993-05-07,110,PG-13,Comedy,coma|usa president|the white house|apoplectic stroke|look-alike|body double|secret service|impersonation|doppelgänger|temp agency|nice guy|corgi,Spanish|English,US,,Ivan Reitman,Kevin Kline|Sigourney Weaver|Frank Langella|Kevin Dunn|Ving Rhames,Donner/Shuler-Donner Productions|Northern Lights Entertainment|Warner Bros. Pictures,28000000,92000000,6.644,820,4.2224
11130,tt0368933,The Princess Diaries 2: Royal Engagement,The Princess Diaries 2: Royal Engagement,It can take a lifetime to find true love; she's got 30 days!,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Accompanied by her friend Lilly, Mia continues her 'princess lessons', like riding horses side-saddle and archery. But her already complicated life is turned upside down once again when she learns that she is to take the crown as queen earlier than expected, all while she meets a mysteriously charming young man.",2004-08-06,113,G,Comedy|Drama|Family|Romance,coronation|marriage|duty|falling in love|calm|romantic|audacious,English,US,The Princess Diaries Collection,Garry Marshall,Anne Hathaway|Julie Andrews|Héctor Elizondo|John Rhys-Davies|Heather Matarazzo,BrownHouse Productions|Walt Disney Pictures,40000000,134734481,6.716,3381,4.0947
22244,tt0098354,Society,Society,"The rich have always fed off the poor. This time, it's for real.",Bill Whitney is worried that he is different to his sister and parents. They mix with other upper-class people while Bill is more down to earth. Even his girlfriend seems a bit odd. All is revealed when Bill returns home to find a party in full swing.,1989-05-13,100,R,Comedy|Horror|Mystery,high school|orgy|transformation|secret society|cult|surrealism|human body|psychiatrist,English,US,,Brian Yuzna,Billy Warlock|Connie Danese|Ben Slack|Evan Richards|Patrice Jennings,Society Productions|Wild Street Pictures,0,0,6.684,613,4.7198
11171,tt0370986,Mysterious Skin,Mysterious Skin,Two boys. One can't remember. The other can't forget.,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",2005-03-30,105,NR,Drama,"pedophilia|new york city|child abuse|amnesia|rape|post-traumatic stress disorder (ptsd)|based on novel or book|trainer|hustler|trauma|kansas, usa|coming of age|male homosexuality|male prostitution|ejaculation|alien abduction|prostitution|lgbt|buried memories|child molestation|repressed memory|childhood sexual abuse|sexual assault|shocking|1980s|1990s|loss of innocence|repressed trauma|hiv/aids epidemic|child sexual abuse|introspective|nose bleeding|male rape|gay bar",English,US,,Gregg Araki,Joseph Gordon-Levitt|Brady Corbet|Michelle Trachtenberg|Jeffrey Licon|Mary Lynn Rajskub,Desperate Pictures|Fortissimo Films|Antidote Films|Next Wednesday Productions,3000000,2148548,7.7,1246,4.1134
5723,tt0907657,Once,Once,How often do you find the right person?,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",2007-03-23,85,R,Drama|Music|Romance,"rock 'n' roll|lovesickness|love of one's life|composer|pop|music instrument|lovers|dublin, ireland|recording studio|pianist|ireland|music store|street musician|songwriting|busker|recording session|street singer|busking|irish",Czech|English,IE,,John Carney,Glen Hansard|Markéta Irglová|Hugh Walsh|Gerard Hendrick|Alaistair Foley,Samson Films|Summit Entertainment|RTÉ|Fís Éireann/Screen Ireland,160000,20710513,7.414,1435,3.6239
68335,tt0865560,Now & Later,Now & Later,When now is all you've got.,"Sex, politics and American culture are mixed into a combustible combination in Now & Later. Angela is an illegal Latina immigrant living in Los Angeles who stumbles across Bill, a disgraced banker on the run. She takes him in. Through passionate sex, soul-searching conversations ranging from politics to philosophy, and other worldly pleasures, Angela introduces Bill to another worldview. As their affair heats up, the course of Bill's life begins to take an abrupt and unexpected turn.",2009-02-18,99,R,Drama,socialism|menage a trois|nicaragua|sandinism|poverty|acceptance|bank fraud|repression|gay theme,English,US,,Philippe Diaz,Keller Wortham|Shari Solanis|Luis Fernandez-Gil|Adrian Quiñonez|Marcellina Walker,Cinema Libre Studio|Imago-Creata,0,0,5.052,58,3.9184
9612,tt0106598,Coneheads,Coneheads,"You may not notice them at first, but they are among us.","A pair of aliens arrive on Earth to prepare for invasion, but crash instead. With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France.",1993-07-23,87,PG,Comedy|Science Fiction,extraterrestrial technology|alien life-form|space invasion|nostalgic|coneheads,English,US,,Steve Barron,Dan Aykroyd|Jane Curtin|Michael McKean|Laraine Newman|Jason Alexander,Paramount Pictures,33000000,21274717,5.472,1010,3.628
602147,tt7923220,Inheritance,Inheritance,Some secrets should stay buried,"The patriarch of a wealthy and powerful family suddenly passes away, leaving his wife and daughter with a shocking secret inheritance that threatens to unravel and destroy their lives.",2020-04-30,110,NR,Drama|Mystery|Thriller,daughter|father|patriarchy|family secrets|buried memories|hidden truth|dark secret|ridiculous,English,US,,Vaughn Stein,Lily Collins|Simon Pegg|Connie Nielsen|Chace Crawford|Patrick Warburton,Highland Film Group|Ingenious Media|Southpaw Entertainment|White Comet Films|Vertical|DirecTV,0,0,6.331,723,3.3967
10402,tt0205000,Deuce Bigalow: Male Gigolo,Deuce Bigalow: Male Gigolo,He charges $10 but he’s willing to negotiate.,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",1999-12-10,88,R,Comedy|Romance,fish|aquarium|gigolo|house|carnival|vacation|callboy|male prostitution|prostitution|illegal prostitution|escort|irreverent|lighthearted|cheerful,English,US,Deuce Bigalow Collection,Mike Mitchell,Rob Schneider|William Forsythe|Eddie Griffin|Arija Bareikis|Oded Fehr,Quinta Communications|Touchstone Pictures|Happy Madison Productions,17000000,92938755,5.978,1516,3.8612
1535,tt0266987,Spy Game,Spy Game,It's not how you play the game. It's how the game plays you.,"On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",2001-11-18,126,R,Action|Crime|Thriller,vietnam war|palestinian-israeli conflict|central intelligence agency (cia)|china|espionage|spy|cold war|flashback|terrorism,Cantonese|English|German|Arabic|French,US,,Tony Scott,Robert Redford|Brad Pitt|Catherine McCormack|Stephen Dillane|Larry Bryggman,TOHO|Kalima Productions|Metropolitan Filmexport|Douglas Wick Productions,115000000,143049560,6.915,2317,3.4132
9452,tt0118798,Bulworth,Bulworth,Brace yourself. This politician is about to tell the truth!,A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,1998-05-15,108,R,Comedy|Drama|Crime|Thriller|Romance,"hip-hop|washington dc, usa|election campaign|politics|mission of murder|liberal|political satire|u.s. senator|democratic party",English,US,,Warren Beatty,Warren Beatty|Halle Berry|Kimberly Deauna Adams|Vinny Argiro|Sean Astin,20th Century Fox|Mulholland Productions,30000000,29202884,6.3,264,3.334
1985,tt0387131,The Constant Gardener,The Constant Gardener,Love. At any cost.,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",2005-08-31,129,R,Drama|Mystery|Thriller,diplomat|aids|rwandan genocide|politician|morgue|pharmaceutical industry|nairobi|kenya|cancer|political thriller|factual|dramatic|tense,German|English|Italian|Swahili,GB,,Fernando Meirelles,Ralph Fiennes|Rachel Weisz|Danny Huston|Bill Nighy|Pete Postlethwaite,Scion Films|Studio Babelsberg|Epsilon Motion Pictures|UK Film Council|Potboiler Productions|Blue Sky Africa,25000000,82468097,6.985,1688,3.1253
74998,tt1214962,Seeking Justice,Seeking Justice,Vengeance always has a price,"After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score.",2011-09-02,105,R,Action|Drama|Thriller,assassin|fugitive|playing chess,English,US,,Roger Donaldson,Nicolas Cage|January Jones|Guy Pearce|Harold Perrineau|Jennifer Carpenter,Endgame Entertainment|Maguire Entertainment|Aura Film Partnership|Fierce Entertainment|Material Pictures|Ram Bergman Productions,17000000,14089528,5.906,1072,3.7324
522241,tt8368512,The Courier,The Courier,Based on the incredible true story of a businessman turned spy.,Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.,2020-01-24,112,PG-13,Thriller|History|Drama,central intelligence agency (cia)|undercover|cold war|based on true story|mi6|british spy|russian spy,English|Russian,US|GB,,Dominic Cooke,Benedict Cumberbatch|Merab Ninidze|Rachel Brosnahan|Jessie Buckley|Angus Wright,SunnyMarch|42|FilmNation Entertainment,0,26000000,7.032,1300,3.8126
11424,tt0049314,High Society,High Society,They're all together for the first time!,"With socialite Tracy Lord about to remarry, her ex-husband - with the help of a sympathetic reporter - has 48 hours to convince her that she really still loves him.",1956-07-17,107,NR,Music|Comedy|Romance,jazz singer or musician|musical|rhode island|divorcee|screwball comedy|socialite|ex-husband ex-wife relationship|ex spouses|society wedding|comedy of remarriage,Italian|French|English,US,,Charles Walters,Bing Crosby|Grace Kelly|Frank Sinatra|Celeste Holm|John Lund,Sol C. Siegel Productions|Bing Crosby Productions|Metro-Goldwyn-Mayer,2800000,8200000,6.797,258,2.7457
59961,tt1599348,Safe House,Safe House,No one is safe,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.",2012-02-08,115,R,Action|Thriller,"martial arts|central intelligence agency (cia)|microchip|betrayal|on the run|shootout|interrogation|safe house|rogue agent|cape town, south africa|football (soccer) stadium|consulate",English|Afrikaans|Spanish,US,,Daniel Espinosa,Denzel Washington|Ryan Reynolds|Vera Farmiga|Brendan Gleeson|Sam Shepard,Universal Pictures|Relativity Media|Bluegrass Films|dentsu,85000000,208076205,6.488,3869,4.3141
11853,tt0109198,Bad Girls,Bad Girls,It was a dangerous time to be a woman. And a good time to have friends.,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",1994-04-22,99,R,Romance|Western,blonde|revenge|tough girl|wild west|fast draw|pistol duel|small western town,Spanish|English,US,,Jonathan Kaplan,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell|Drew Barrymore|James Russo,"Ruddy Morgan Organization, The|20th Century Fox",0,15240435,5.4,260,3.0878
522016,tt8356942,The 355,The 355,Work together or die alone.,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",2022-01-05,122,PG-13,Action|Adventure|Thriller,355,Arabic|Spanish|German|French|English|Mandarin,US,,Simon Kinberg,Jessica Chastain|Lupita Nyong'o|Penélope Cruz|Diane Kruger|Fan Bingbing,Freckle Films|Genre Films|FilmNation Entertainment|Universal Pictures|DEMEI Holdings Limited|CNC|Firstep|Episode Films Co.|Zak Productions,75000000,55700000,6.03,1113,4.3794
396371,tt4209788,Molly's Game,Molly's Game,Deal with her.,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",2017-12-07,141,R,Drama|Crime,"new york city|court|poker|gambling|bratva (russian mafia)|olympic games|fbi|biography|arrest|based on true story|celebrity|trial|beating|lawyer|female protagonist|los angeles, california|courtroom|ice skating|snow skiing|card playing|employer employee relationship|courtroom drama|high stakes|mob|father daughter relationship|admiring",English,US,,Aaron Sorkin,Jessica Chastain|Idris Elba|Kevin Costner|Michael Cera|Jeremy Strong,The Mark Gordon Company|Pascal Pictures,30000000,59284015,7.148,3962,3.9148
6038,tt0300471,Shanghai Knights,Shanghai Knights,A Royal Kick In The Arse,"When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds.",2003-02-06,115,PG-13,Action|Adventure|Comedy|Western,"martial arts|london, england|indian territory|emperor|revenge|murder|arrow|duringcreditsstinger|action hero|imperial seal|good versus evil|wistful|disdainful|doubtful|dubious|frustrated|joyful",English|Mandarin,CZ|HK|GB|US,Shanghai Noon Collection,David Dobkin,Jackie Chan|Owen Wilson|Fann Wong|Aidan Gillen|Donnie Yen,All Knight Productions|Spyglass Entertainment|Touchstone Pictures|Birnbaum/Barber Productions|JCE Movies,50000000,88323487,6.138,2408,3.1864
11231,tt0110657,The Next Karate Kid,The Next Karate Kid,"It's ancient wisdom against teenage spunk. 1,000 years of karate tradition is about to get a kick in the pants.","Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",1994-07-18,107,PG,Action|Drama|Family|Adventure,"high school|martial arts|sports|buddhist monk|becoming an adult|karate|revenge|teen movie|los angeles, california|classmate|pathetic|absurd|depressing|ridiculous",English,US,The Karate Kid Collection,Christopher Cain,Pat Morita|Hilary Swank|Michael Ironside|Constance Towers|Chris Conrad,Columbia Pictures,12000000,15876353,5.4,1139,3.6555
16995,tt0473705,State of Play,State of Play,Find the truth,"When a congressional aide is killed, a Washington, D.C. journalist starts investigating the case involving the Representative, his old college friend.",2009-04-17,127,PG-13,Thriller|Crime|Mystery,"newspaper|journalist|assassin|assassination|washington dc, usa|government|corruption|congress|election campaign|politics|detective|editor-in-chief|blog|murder|reporter|u.s. congress|investigative journalism|usa politics",Cantonese|English|French,US,,Kevin Macdonald,Russell Crowe|Ben Affleck|Rachel McAdams|Helen Mirren|Robin Wright,Andell Entertainment|Working Title Films|StudioCanal|Relativity Media,60000000,87800000,6.805,2107,3.5723
17917,tt0063385,Oliver!,Oliver!,Much much more than a musical!,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",1968-09-26,153,G,Drama|Family,"london, england|based on novel or book|pickpocket|orphanage|musical|based on play or musical|victorian england|orphan|dog|19th century|órfão",English,GB,,Carol Reed,Ron Moody|Shani Wallis|Oliver Reed|Harry Secombe|Mark Lester,Warwick Film Productions|Romulus Films,10000000,37400000,7.021,473,3.8477
740985,tt13143964,Borat Subsequent Moviefilm,Borat Subsequent Moviefilm,Wear mask. Save live.,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",2020-10-23,96,R,Comedy,presidential election|patriotism|mockery|kazakhstan|satire|hidden camera|sequel|mockumentary|prank|social satire|disguise|satirical|covid-19|hilarious|comedy|admiring|amused|excited|exhilarated,Bulgarian|Croatian|English|Hebrew|Hungarian|Romanian,US,Borat Moviefilms Collection,Jason Woliner,Sacha Baron Cohen|Maria Bakalova|Tom Hanks|Dani Popescu|Manuel Vieru,Oak Springs Productions|Four by Two Films,0,0,6.431,2807,3.352
9954,tt0475944,The Covenant,The Covenant,Only the power of Hell can help them.,Four young men who belong to a supernatural legacy are forced to battle a fifth power long thought to have died out. Another great force they must contend with is the jealousy and suspicion that threatens to tear them apart.,2006-09-07,97,PG-13,Fantasy|Horror|Adventure|Action,witch|magic|spider|college|haunting|male friendship|inheritance|super power|warlock|swimming team|intense|conceited|powerful|vibrant,English,US,,Renny Harlin,Chace Crawford|Taylor Kitsch|Toby Hemingway|Sebastian Stan|Steven Strait,Screen Gems|Lakeshore Entertainment|Sandstorm Films,20000000,37597471,5.599,1081,3.2532
591274,tt9701940,Fear Street: 1978,Fear Street: 1978,Find the truth.,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",2021-07-08,111,R,Horror|Mystery,based on novel or book|summer camp|1970s|curse|teenage girl|slasher|witchcraft|nostalgic|aggressive|sister sister relationship,English,US,Fear Street Collection,Leigh Janiak,Sadie Sink|Emily Rudd|Ryan Simpkins|McCabe Slye|Gillian Jacobs,Chernin Entertainment,10000000,0,7.189,2183,4.0747
9900,tt0456554,Grandma's Boy,Grandma's Boy,A movie that proves you're never too old to come of age.,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",2006-01-06,95,R,Comedy,video game|grandparent grandchild relationship|roommates|cannabis|rivalry|pot smoking|bong|marijuana|man child|male masturbation|stoner|older woman younger man relationship|grandmother|game tester|game design|weed|stoner movie,English|Portuguese,US,,Nicholaus Goossen,Allen Covert|Doris Roberts|Linda Cardellini|Joel David Moore|Shirley Knight,20th Century Fox|Happy Madison Productions|Level 1 Entertainment|Summit Entertainment,5000000,6538177,6.522,729,3.6528
65869,tt0238627,Attraction,Attraction,Obsession burns beyond control.,A writer/radio advice show host fails to heed his own advice as he stalks his ex-girlfriend and then becomes involved with an actress friend of hers.,2001-04-22,95,R,Thriller|Romance,,English,US,,Russell DeGrazier,Matthew Settle|Tom Everett Scott|Gretchen Mol|Samantha Mathis|Josh Hutchinson,Capital Arts Entertainment|Krauss-DeGrazier,0,0,6.919,99,3.6252
